0.08021 -0.13481 -0.12361 -0.12123 -0.02774 -0.04013 -0.21160 0.24082 -0.06239 -0.02191 -0.11330 0.04892 -0.11735 0.26460 -0.13603 0.10966 0.02901 -0.15087 0.65203 -0.04915 -0.02553 0.38327 0.14041 -0.02048 -0.10775 0.35934 0.28261 -0.01300 0.01964 0.12449 0.13425 -0.12204 0.51974 0.08923 0.20656 -0.11610 0.09568 0.67389 -0.02404 -0.10600 -0.11571 0.06120 -0.11994 -0.06339 0.04393 -0.03796 0.01587 -0.05060 -0.04230 -0.08695
0.08021 -0.13481 -0.12361 -0.12123 -0.02774 -0.04013 -0.21160 0.24082 -0.06239 -0.02191 -0.11330 0.04892 -0.11735 0.26460 -0.13603 0.10966 0.02901 -0.15087 0.65203 -0.04915 -0.02553 0.38327 0.14041 -0.02048 -0.10775 0.35934 0.28261 -0.01300 0.01964 0.12449 0.13425 -0.12204 0.51974 0.08923 0.20656 -0.11610 0.09568 0.67389 -0.02404 -0.10600 -0.11571 0.06120 -0.11994 -0.06339 0.04393 -0.03796 0.01587 -0.05060 -0.04230 -0.08695
0.08021 -0.13481 -0.12361 -0.12123 -0.02774 -0.04013 -0.21160 0.24082 -0.06239 -0.02191 -0.11330 0.04892 -0.11735 0.26460 -0.13603 0.10966 0.02901 -0.15087 0.65203 -0.04915 -0.02553 0.38327 0.14041 -0.02048 -0.10775 0.35934 0.28261 -0.01300 0.01964 0.12449 0.13425 -0.12204 0.51974 0.08923 0.20656 -0.11610 0.09568 0.67389 -0.02404 -0.10600 -0.11571 0.06120 -0.11994 -0.06339 0.04393 -0.03796 0.01587 -0.05060 -0.04230 -0.08695
-0.00064 0.01454 -0.00048 0.01283 -0.00023 -0.00014 0.01496 -0.00008 0.00024 -0.00003 -0.00038 0.06290 -0.00044 -0.00027 -0.00033 -0.00047 -0.00038 0.02202 -0.00028 0.00008 0.00700 -0.00056 -0.00027 -0.00031 -0.00063 0.04250 -0.00044 -0.00015 -0.00030 0.02654 -0.00035 0.01487 0.00197 -0.00036 -0.00039 0.01007 0.02391 0.00029 0.00004 -0.00041 -0.00058 -0.00022 -0.00035 -0.00008 -0.00039 0.00023 -0.00024 -0.00024 -0.00049 -0.00034
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
0.12751 0.07239 0.24874 -0.20268 -0.07929 -0.06839 -0.02910 -0.02659 -0.03883 0.30873 -0.10076 -0.12191 -0.11498 0.37566 0.74764 -0.05870 0.17922 0.14366 -0.06877 0.06591 -0.03282 0.16379 -0.08169 -0.14408 0.21955 0.43745 -0.16490 -0.00054 -0.11993 0.09821 -0.04850 -0.07008 -0.14255 -0.10444 0.29453 -0.13236 -0.14320 0.26946 -0.02763 0.07678 -0.07082 -0.11641 -0.02279 -0.03447 -0.01515 -0.11415 0.06578 0.04688 -0.06132 0.08604
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
0.02469 -0.00042 0.01333 -0.00030 0.00003 -0.00050 -0.00046 -0.00008 -0.00019 -0.00011 -0.00027 -0.00030 0.00494 0.02257 0.00242 -0.00057 -0.00033 -0.00037 -0.00021 -0.00040 0.00402 -0.00043 -0.00038 -0.00025 -0.00049 0.05528 -0.00042 -0.00018 -0.00029 -0.00027 -0.00011 -0.00036 -0.00025 0.00226 -0.00029 -0.00049 -0.00056 -0.00048 -0.00008 0.00445 -0.00046 -0.00057 0.04428 -0.00025 -0.00015 -0.00036 -0.00005 -0.00036 -0.00004 0.01347
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
-0.05268 -0.06615 -0.08448 -0.07697 -0.01520 -0.00503 0.24747 -0.01343 0.05906 -0.07609 -0.10279 -0.01133 0.54732 -0.09610 0.16075 0.02497 -0.07194 0.10432 -0.05820 0.01881 0.27252 -0.05409 -0.06739 -0.13498 0.76279 -0.14775 0.04966 0.20751 -0.11878 -0.06774 0.02515 -0.02920 -0.05933 0.85637 0.16076 -0.09145 -0.05987 -0.00503 -0.04434 -0.06331 0.15057 -0.01390 -0.11480 0.03496 -0.03589 0.13133 -0.06918 -0.14380 -0.07771 0.00520
0.03432 0.02547 -0.00076 0.01345 -0.00010 -0.00037 -0.00066 -0.00011 0.00005 0.02416 -0.00041 -0.00061 0.04383 0.02061 -0.00056 -0.00055 -0.00070 -0.00059 -0.00054 -0.00009 -0.00029 0.01605 -0.00060 0.01055 0.03044 -0.00069 0.02158 -0.00010 0.04113 -0.00048 -0.00022 -0.00032 -0.00027 -0.00049 -0.00060 -0.00067 -0.00102 0.05294 0.00006 -0.00061 -0.00062 -0.00080 -0.00041 -0.00031 -0.00010 -0.00008 -0.00023 -0.00046 0.05462 -0.00063
0.53257 -0.08675 0.12492 -0.08226 -0.02707 0.34635 -0.10429 -0.07741 -0.01423 -0.04845 0.31999 -0.02670 -0.03611 -0.06034 0.39572 -0.06444 -0.03686 0.46064 -0.05753 -0.11935 -0.03164 -0.09364 -0.06187 -0.06566 -0.09737 -0.09139 -0.07577 -0.03143 -0.01621 0.10683 0.53841 0.03707 0.36439 -0.07285 -0.05008 0.37293 -0.02280 0.36846 -0.04326 -0.06422 -0.02545 -0.07027 -0.07330 -0.04920 0.00132 -0.03716 -0.01090 0.29843 0.02363 -0.08604
0.53257 -0.08675 0.12492 -0.08226 -0.02707 0.34635 -0.10429 -0.07741 -0.01423 -0.04845 0.31999 -0.02670 -0.03611 -0.06034 0.39572 -0.06444 -0.03686 0.46064 -0.05753 -0.11935 -0.03164 -0.09364 -0.06187 -0.06566 -0.09737 -0.09139 -0.07577 -0.03143 -0.01621 0.10683 0.53841 0.03707 0.36439 -0.07285 -0.05008 0.37293 -0.02280 0.36846 -0.04326 -0.06422 -0.02545 -0.07027 -0.07330 -0.04920 0.00132 -0.03716 -0.01090 0.29843 0.02363 -0.08604
0.53257 -0.08675 0.12492 -0.08226 -0.02707 0.34635 -0.10429 -0.07741 -0.01423 -0.04845 0.31999 -0.02670 -0.03611 -0.06034 0.39572 -0.06444 -0.03686 0.46064 -0.05753 -0.11935 -0.03164 -0.09364 -0.06187 -0.06566 -0.09737 -0.09139 -0.07577 -0.03143 -0.01621 0.10683 0.53841 0.03707 0.36439 -0.07285 -0.05008 0.37293 -0.02280 0.36846 -0.04326 -0.06422 -0.02545 -0.07027 -0.07330 -0.04920 0.00132 -0.03716 -0.01090 0.29843 0.02363 -0.08604
-0.00019 -0.00023 -0.00012 -0.00012 -0.00013 0.02670 -0.00015 0.01206 -0.00006 -0.00008 -0.00014 -0.00015 -0.00009 -0.00016 -0.00009 0.03174 -0.00019 0.00177 -0.00009 0.04297 -0.00015 -0.00018 0.00163 -0.00005 -0.00017 -0.00017 -0.00013 0.01824 -0.00022 -0.00011 -0.00009 -0.00007 -0.00010 -0.00008 -0.00014 -0.00019 -0.00019 -0.00020 0.01336 -0.00011 -0.00018 -0.00023 0.01850 -0.00005 0.01657 0.01095 -0.00010 0.01932 -0.00006 -0.00014
-0.00040 0.01059 -0.00035 -0.00020 0.00002 -0.00020 0.02129 -0.00002 0.01433 -0.00022 -0.00018 0.00136 0.02524 -0.00039 -0.00020 -0.00031 -0.00029 0.00687 -0.00025 -0.00007 -0.00017 -0.00032 0.02095 -0.00020 0.01417 0.00131 -0.00032 -0.00001 0.02682 -0.00031 -0.00004 -0.00038 -0.00013 -0.00018 -0.00025 -0.00028 -0.00040 0.00567 -0.00003 0.01818 0.02447 -0.00064 0.00004 -0.00016 -0.00011 -0.00024 -0.00013 -0.00026 0.01298 -0.00042
0.00206 0.03899 -0.00036 -0.00033 0.00010 0.03318 0.02683 -0.00033 0.01548 0.01523 -0.00043 -0.00019 -0.00026 0.00342 -0.00010 -0.00092 -0.00036 0.01714 -0.00043 -0.00088 -0.00026 0.03773 -0.00055 -0.00036 -0.00053 -0.00067 0.02224 -0.00040 -0.00044 0.00009 -0.00021 -0.00060 -0.00024 -0.00020 -0.00030 -0.00062 0.01839 -0.00078 -0.00036 -0.00032 -0.00058 -0.00095 0.04441 0.02672 -0.00036 -0.00073 -0.00011 -0.00068 -0.00012 -0.00065
0.20626 -0.08738 0.14451 0.05537 0.21226 -0.02731 -0.06976 -0.05461 0.12326 -0.03604 -0.04145 -0.04414 0.09190 -0.13057 0.15935 -0.03758 0.40573 0.83815 0.49055 -0.05896 0.25631 -0.10493 0.22733 -0.07226 -0.08476 -0.08322 -0.07575 -0.03173 -0.06717 -0.06392 -0.05758 -0.05980 0.10631 0.04396 0.00979 -0.10366 0.30432 0.10768 -0.01789 0.36711 -0.08681 -0.10908 -0.06281 -0.07769 0.00719 -0.01571 -0.07972 0.16186 -0.07091 0.14123
